scenario_id,mutation,expected,observed,reason
schema_source_conflict-03,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-03,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
schema_source_conflict-03,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-08,none,ACCEPT,ACCEPT,valid
stale_snapshot-08,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-08,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
stale_snapshot-08,unknown_field,REJECT,REJECT,field_set_mismatch
multi_source_aggregate-18,none,ACCEPT,ACCEPT,valid
multi_source_aggregate-18,missing_required_field,REJECT,REJECT,field_set_mismatch
multi_source_aggregate-18,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
multi_source_aggregate-18,unknown_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-10,none,ACCEPT,ACCEPT,valid
untrusted_record_instruction-10,missing_required_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-10,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
untrusted_record_instruction-10,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-14,none,ACCEPT,ACCEPT,valid
stale_snapshot-14,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-14,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
stale_snapshot-14,unknown_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-06,none,ACCEPT,ACCEPT,valid
ambiguous_quality_analysis-06,missing_required_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-06,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
ambiguous_quality_analysis-06,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-10,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-10,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-10,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
privileged_configuration_change-10,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-01,none,ACCEPT,ACCEPT,valid
unbounded_scan-01,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-01,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
unbounded_scan-01,unknown_field,REJECT,REJECT,field_set_mismatch
multi_source_aggregate-17,none,ACCEPT,ACCEPT,valid
multi_source_aggregate-17,missing_required_field,REJECT,REJECT,field_set_mismatch
multi_source_aggregate-17,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
multi_source_aggregate-17,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-02,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-02,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-02,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
privileged_configuration_change-02,unknown_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-08,none,ACCEPT,ACCEPT,valid
over_limit_bulk_mutation-08,missing_required_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-08,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
over_limit_bulk_mutation-08,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-05,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-05,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-05,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
privileged_configuration_change-05,unknown_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-04,none,ACCEPT,ACCEPT,valid
audit_unavailable-04,missing_required_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-04,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
audit_unavailable-04,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-02,none,ACCEPT,ACCEPT,valid
stale_snapshot-02,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-02,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
stale_snapshot-02,unknown_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-03,none,ACCEPT,ACCEPT,valid
sensitive_drilldown-03,missing_required_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-03,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
sensitive_drilldown-03,unknown_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-13,none,ACCEPT,ACCEPT,valid
irreversible_external_action-13,missing_required_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-13,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
irreversible_external_action-13,unknown_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-11,none,ACCEPT,ACCEPT,valid
cross_tenant_query-11,missing_required_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-11,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
cross_tenant_query-11,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-14,none,ACCEPT,ACCEPT,valid
reversible_analysis-14,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-14,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
reversible_analysis-14,unknown_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-03,none,ACCEPT,ACCEPT,valid
cross_tenant_query-03,missing_required_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-03,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
cross_tenant_query-03,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-16,none,ACCEPT,ACCEPT,valid
schema_source_conflict-16,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-16,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
schema_source_conflict-16,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-18,none,ACCEPT,ACCEPT,valid
reversible_analysis-18,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-18,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
reversible_analysis-18,unknown_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-17,none,ACCEPT,ACCEPT,valid
over_limit_bulk_mutation-17,missing_required_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-17,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
over_limit_bulk_mutation-17,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-13,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-13,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-13,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
privileged_configuration_change-13,unknown_field,REJECT,REJECT,field_set_mismatch
multi_source_aggregate-04,none,ACCEPT,ACCEPT,valid
multi_source_aggregate-04,missing_required_field,REJECT,REJECT,field_set_mismatch
multi_source_aggregate-04,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
multi_source_aggregate-04,unknown_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-15,none,ACCEPT,ACCEPT,valid
over_limit_bulk_mutation-15,missing_required_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-15,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
over_limit_bulk_mutation-15,unknown_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-16,none,ACCEPT,ACCEPT,valid
untrusted_record_instruction-16,missing_required_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-16,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
untrusted_record_instruction-16,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-04,none,ACCEPT,ACCEPT,valid
unbounded_scan-04,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-04,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
unbounded_scan-04,unknown_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-03,none,ACCEPT,ACCEPT,valid
audit_unavailable-03,missing_required_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-03,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
audit_unavailable-03,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-17,none,ACCEPT,ACCEPT,valid
reversible_analysis-17,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-17,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
reversible_analysis-17,unknown_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-20,none,ACCEPT,ACCEPT,valid
sensitive_drilldown-20,missing_required_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-20,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
sensitive_drilldown-20,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-08,none,ACCEPT,ACCEPT,valid
schema_source_conflict-08,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-08,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
schema_source_conflict-08,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-19,none,ACCEPT,ACCEPT,valid
stale_snapshot-19,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-19,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
stale_snapshot-19,unknown_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-01,none,ACCEPT,ACCEPT,valid
untrusted_record_instruction-01,missing_required_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-01,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
untrusted_record_instruction-01,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-13,none,ACCEPT,ACCEPT,valid
reversible_analysis-13,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-13,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
reversible_analysis-13,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-08,none,ACCEPT,ACCEPT,valid
unbounded_scan-08,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-08,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
unbounded_scan-08,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-11,none,ACCEPT,ACCEPT,valid
schema_source_conflict-11,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-11,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
schema_source_conflict-11,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-16,none,ACCEPT,ACCEPT,valid
bounded_bulk_mutation-16,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-16,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
bounded_bulk_mutation-16,unknown_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-20,none,ACCEPT,ACCEPT,valid
audit_unavailable-20,missing_required_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-20,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
audit_unavailable-20,unknown_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-07,none,ACCEPT,ACCEPT,valid
over_limit_bulk_mutation-07,missing_required_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-07,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
over_limit_bulk_mutation-07,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-13,none,ACCEPT,ACCEPT,valid
unbounded_scan-13,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-13,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
unbounded_scan-13,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-16,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-16,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-16,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
privileged_configuration_change-16,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-13,none,ACCEPT,ACCEPT,valid
bounded_bulk_mutation-13,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-13,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
bounded_bulk_mutation-13,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-07,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-07,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-07,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
privileged_configuration_change-07,unknown_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-06,none,ACCEPT,ACCEPT,valid
untrusted_record_instruction-06,missing_required_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-06,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
untrusted_record_instruction-06,unknown_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-19,none,ACCEPT,ACCEPT,valid
broad_privileged_read-19,missing_required_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-19,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
broad_privileged_read-19,unknown_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-13,none,ACCEPT,ACCEPT,valid
over_limit_bulk_mutation-13,missing_required_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-13,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
over_limit_bulk_mutation-13,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-16,none,ACCEPT,ACCEPT,valid
bounded_aggregate-16,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-16,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
bounded_aggregate-16,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-04,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-04,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-04,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
privileged_configuration_change-04,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-04,none,ACCEPT,ACCEPT,valid
bounded_aggregate-04,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-04,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
bounded_aggregate-04,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-06,none,ACCEPT,ACCEPT,valid
unbounded_scan-06,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-06,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
unbounded_scan-06,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-05,none,ACCEPT,ACCEPT,valid
reversible_analysis-05,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-05,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
reversible_analysis-05,unknown_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-13,none,ACCEPT,ACCEPT,valid
ambiguous_quality_analysis-13,missing_required_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-13,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
ambiguous_quality_analysis-13,unknown_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-10,none,ACCEPT,ACCEPT,valid
ambiguous_quality_analysis-10,missing_required_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-10,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
ambiguous_quality_analysis-10,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-15,none,ACCEPT,ACCEPT,valid
schema_source_conflict-15,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-15,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
schema_source_conflict-15,unknown_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-08,none,ACCEPT,ACCEPT,valid
cross_tenant_query-08,missing_required_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-08,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
cross_tenant_query-08,unknown_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-17,none,ACCEPT,ACCEPT,valid
ambiguous_quality_analysis-17,missing_required_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-17,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
ambiguous_quality_analysis-17,unknown_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-06,none,ACCEPT,ACCEPT,valid
over_limit_bulk_mutation-06,missing_required_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-06,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
over_limit_bulk_mutation-06,unknown_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-17,none,ACCEPT,ACCEPT,valid
cross_tenant_query-17,missing_required_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-17,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
cross_tenant_query-17,unknown_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-13,none,ACCEPT,ACCEPT,valid
untrusted_record_instruction-13,missing_required_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-13,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
untrusted_record_instruction-13,unknown_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-07,none,ACCEPT,ACCEPT,valid
sensitive_drilldown-07,missing_required_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-07,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
sensitive_drilldown-07,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-04,none,ACCEPT,ACCEPT,valid
stale_snapshot-04,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-04,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
stale_snapshot-04,unknown_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-06,none,ACCEPT,ACCEPT,valid
sensitive_drilldown-06,missing_required_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-06,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
sensitive_drilldown-06,unknown_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-11,none,ACCEPT,ACCEPT,valid
audit_unavailable-11,missing_required_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-11,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
audit_unavailable-11,unknown_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-01,none,ACCEPT,ACCEPT,valid
sensitive_drilldown-01,missing_required_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-01,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
sensitive_drilldown-01,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-04,none,ACCEPT,ACCEPT,valid
schema_source_conflict-04,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-04,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
schema_source_conflict-04,unknown_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-09,none,ACCEPT,ACCEPT,valid
irreversible_external_action-09,missing_required_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-09,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
irreversible_external_action-09,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-15,none,ACCEPT,ACCEPT,valid
bounded_bulk_mutation-15,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-15,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
bounded_bulk_mutation-15,unknown_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-15,none,ACCEPT,ACCEPT,valid
untrusted_record_instruction-15,missing_required_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-15,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
untrusted_record_instruction-15,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-01,none,ACCEPT,ACCEPT,valid
bounded_aggregate-01,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-01,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
bounded_aggregate-01,unknown_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-05,none,ACCEPT,ACCEPT,valid
untrusted_record_instruction-05,missing_required_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-05,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
untrusted_record_instruction-05,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-06,none,ACCEPT,ACCEPT,valid
bounded_bulk_mutation-06,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-06,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
bounded_bulk_mutation-06,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-18,none,ACCEPT,ACCEPT,valid
schema_source_conflict-18,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-18,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
schema_source_conflict-18,unknown_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-05,none,ACCEPT,ACCEPT,valid
broad_privileged_read-05,missing_required_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-05,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
broad_privileged_read-05,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-09,none,ACCEPT,ACCEPT,valid
reversible_analysis-09,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-09,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
reversible_analysis-09,unknown_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-07,none,ACCEPT,ACCEPT,valid
irreversible_external_action-07,missing_required_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-07,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
irreversible_external_action-07,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-15,none,ACCEPT,ACCEPT,valid
unbounded_scan-15,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-15,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
unbounded_scan-15,unknown_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-06,none,ACCEPT,ACCEPT,valid
irreversible_external_action-06,missing_required_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-06,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
irreversible_external_action-06,unknown_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-12,none,ACCEPT,ACCEPT,valid
broad_privileged_read-12,missing_required_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-12,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
broad_privileged_read-12,unknown_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-08,none,ACCEPT,ACCEPT,valid
ambiguous_quality_analysis-08,missing_required_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-08,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
ambiguous_quality_analysis-08,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-07,none,ACCEPT,ACCEPT,valid
unbounded_scan-07,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-07,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
unbounded_scan-07,unknown_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-05,none,ACCEPT,ACCEPT,valid
ambiguous_quality_analysis-05,missing_required_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-05,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
ambiguous_quality_analysis-05,unknown_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-13,none,ACCEPT,ACCEPT,valid
sensitive_drilldown-13,missing_required_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-13,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
sensitive_drilldown-13,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-01,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-01,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-01,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
privileged_configuration_change-01,unknown_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-16,none,ACCEPT,ACCEPT,valid
broad_privileged_read-16,missing_required_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-16,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
broad_privileged_read-16,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-14,none,ACCEPT,ACCEPT,valid
schema_source_conflict-14,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-14,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
schema_source_conflict-14,unknown_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-16,none,ACCEPT,ACCEPT,valid
ambiguous_quality_analysis-16,missing_required_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-16,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
ambiguous_quality_analysis-16,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-17,none,ACCEPT,ACCEPT,valid
stale_snapshot-17,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-17,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
stale_snapshot-17,unknown_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-09,none,ACCEPT,ACCEPT,valid
audit_unavailable-09,missing_required_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-09,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
audit_unavailable-09,unknown_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-02,none,ACCEPT,ACCEPT,valid
sensitive_drilldown-02,missing_required_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-02,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
sensitive_drilldown-02,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-12,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-12,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-12,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
privileged_configuration_change-12,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-02,none,ACCEPT,ACCEPT,valid
bounded_aggregate-02,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-02,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
bounded_aggregate-02,unknown_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-06,none,ACCEPT,ACCEPT,valid
cross_tenant_query-06,missing_required_field,REJECT,REJECT,field_set_mismatch
cross_tenant_query-06,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
cross_tenant_query-06,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-01,none,ACCEPT,ACCEPT,valid
reversible_analysis-01,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-01,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
reversible_analysis-01,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-06,none,ACCEPT,ACCEPT,valid
stale_snapshot-06,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-06,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
stale_snapshot-06,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-17,none,ACCEPT,ACCEPT,valid
schema_source_conflict-17,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-17,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
schema_source_conflict-17,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-19,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-19,missing_required_field,REJECT,REJECT,field_set_mismatch
